idx,transaction_id,user_id,transaction_date,product_category,product_name,merchant_name,product_amount,transaction_fee,cashback,loyalty_points,payment_method,transaction_status,merchant_id,device_type,location
3227,e918c280-6062-4067-a474-ee48c0ebdee4,USER_07596,4/14/2024 12:52,Rent Payment,1BHK Apartment Rent,Nestaway,581.69,28.75,37.77,813,Unified Payments Interface,Successful,MERCH_0748,iOS,Urban
3228,72c7d5ec-bdad-4032-a113-7e553cc247c1,USER_09311,4/14/2024 14:16,Food Delivery,Vegetable Biryani,Swiggy,1588.84,36.37,84.71,339,Bank Transfer,Successful,MERCH_0543,Android,Urban
3229,9d2b13d5-54f2-45e3-b606-1418b7fb27dc,USER_01169,4/14/2024 16:22,Electricity Bill,Residential Bill,CESC,7623.59,36.75,58.72,556,Wallet Balance,Successful,MERCH_0405,Android,Urban
3230,2a6ebcd5-bc95-4ff3-8955-5dba49fdd410,USER_01311,4/14/2024 19:09,Water Bill,Industrial Use,Bangalore Water Supply,812.57,47.97,12.9,470,Wallet Balance,Successful,MERCH_0896,iOS,Urban
3231,1073942b-2537-4f21-9921-48f8fb366a33,USER_00958,4/14/2024 22:07,Mobile Recharge,Prepaid Plan 399,Jio,9161.59,22.18,18.5,618,Debit Card,Successful,MERCH_0660,Web,Suburban
3232,dbccd534-d60e-4d80-a125-f96b4e7c4a9a,USER_02986,4/14/2024 22:15,Gift Card,Rs. 1000 Shopping Voucher,Lifestyle,319.5,32.76,43.91,80,Debit Card,Successful,MERCH_0852,Android,Urban
3233,b0a24513-4e0c-439f-b0e1-20dc953f6fd0,USER_09137,4/15/2024 0:13,Streaming Service,Student Offer,ZEE5,6475.9,43.79,38.5,562,Debit Card,Successful,MERCH_0912,iOS,Urban
3234,07f14826-6336-4ab9-a29a-6f450e503fdc,USER_01885,4/15/2024 2:20,Education Fee,MBA Entrance Prep,Udemy,4087.17,36.95,93.13,653,Unified Payments Interface,Successful,MERCH_0766,Android,Urban
3235,b0eac907-b012-4ef1-a799-b0a1fcd73c72,USER_00111,4/15/2024 3:33,Flight Booking,Ahmedabad to Jaipur,Ixigo,3338.47,29.52,97.44,728,Credit Card,Successful,MERCH_0470,iOS,Urban
3236,835a4788-f3b3-4d4a-b83a-6626906bce3e,USER_03391,4/15/2024 3:37,Rent Payment,2BHK Flat Deposit,NoBroker,3298.59,48.44,71.45,64,Bank Transfer,Successful,MERCH_0409,Android,Urban
3237,2b0c4d1c-9c41-4d2b-a9dc-552782f1fda1,USER_03522,4/15/2024 4:26,Water Bill,Commercial Property,Hyderabad Water Board,5981.46,5.85,35.57,847,Unified Payments Interface,Successful,MERCH_0721,Android,Urban
3238,d6e18924-d7c5-48da-a010-dfe179d4efcb,USER_08949,4/15/2024 5:58,Hotel Booking,Dormitory Bed,Treebo,5558.86,22.45,93.95,411,Bank Transfer,Successful,MERCH_0134,Android,Urban
3239,d884a1c1-82dd-4b29-a43c-02e802a8c416,USER_02965,4/15/2024 8:11,Mobile Recharge,Postpaid Plan 599,BSNL,4707.42,24.47,34.75,680,Wallet Balance,Successful,MERCH_0211,Android,Urban
3240,7c61b4e5-79e0-4b64-b133-45b930d0faf5,USER_02530,4/15/2024 8:31,Water Bill,Borewell Charges,Hyderabad Water Board,6113.08,46.2,5.57,257,Wallet Balance,Successful,MERCH_0347,Web,Urban
3241,6eec3876-7fc8-4bc4-80f3-3434e8189ef5,USER_06968,4/15/2024 8:57,Gift Card,Rs. 2000 Gift Voucher,Pantaloons,5359.69,30.54,14,380,Credit Card,Successful,MERCH_0265,Android,Urban
3242,29ad856f-8024-4f73-9fee-3c0515e4f209,USER_02246,4/15/2024 11:37,Grocery Shopping,Dairy Milk Chocolate,BigBasket,19.64,48.97,97.47,63,Unified Payments Interface,Successful,MERCH_0467,Android,Urban
3243,48a639cf-ae27-41b9-8218-70904e15c580,USER_09461,4/15/2024 13:21,Hotel Booking,Dormitory Bed,OYO Rooms,8208.67,27.59,8.09,462,Credit Card,Successful,MERCH_0609,Android,Rural
3244,758a166f-f7eb-4e57-be37-7af5925be981,USER_01650,4/15/2024 16:45,Hotel Booking,Dormitory Bed,Fab Hotels,4740.51,26.37,64.07,87,Bank Transfer,Successful,MERCH_0618,Web,Urban
3245,a72fd84a-8a3e-4d94-98ab-676f118b816a,USER_08153,4/15/2024 17:27,Movie Ticket,Dangal,INOX,4924.25,25.27,43.07,271,Debit Card,Successful,MERCH_0258,iOS,Urban
3246,ea8cf793-5865-4d7d-a90c-420093af24a3,USER_00160,4/15/2024 18:37,Hotel Booking,Suite,OYO Rooms,3342.2,24.4,18.01,797,Unified Payments Interface,Successful,MERCH_0712,Web,Urban
3247,f19e436e-c016-4592-9d3a-11b89f2291e2,USER_07776,4/15/2024 22:04,Mobile Recharge,Data Pack 50GB,Jio,4978.16,22.31,35.47,420,Unified Payments Interface,Successful,MERCH_0733,iOS,Urban
3248,1ec743b0-6033-40f0-9c12-ef33312a3589,USER_01550,4/15/2024 23:02,Online Shopping,Rs. 5000 Luxury Card,Flipkart,3308.51,13.46,13.41,526,Credit Card,Successful,MERCH_0598,Web,Rural
3249,2ec5a9cf-5881-46be-9fcd-f1917808f9e7,USER_05705,4/16/2024 0:29,Streaming Service,Family Subscription,Amazon Prime,5058.04,15.43,59.47,539,Credit Card,Successful,MERCH_0059,iOS,Urban
3250,c4f30f2d-5286-4091-98d1-1a6cf4f84476,USER_00112,4/16/2024 1:56,Grocery Shopping,Dairy Milk Chocolate,Grofers,1058.18,2.98,26.18,470,Credit Card,Successful,MERCH_0375,Android,Urban
3251,7a143631-9813-41f4-a375-da33cf055224,USER_07149,4/16/2024 2:47,Mobile Recharge,Annual Plan 2999,Idea,3263.23,15.28,60.57,957,Unified Payments Interface,Successful,MERCH_0747,iOS,Urban
3252,aba301c3-6518-4d77-838b-65d94214c32b,USER_09822,4/16/2024 3:53,Taxi Fare,City Ride,Uber,2188.74,2.5,52.88,573,Unified Payments Interface,Successful,MERCH_0252,Android,Suburban
3253,eb7ebfdb-b7ed-4240-a620-bfb1ca2cd7d7,USER_00033,4/16/2024 4:26,Online Shopping,Rs. 500 E-Gift Card,Flipkart,4397.95,25.99,83.43,333,Unified Payments Interface,Successful,MERCH_0115,Web,Urban
3254,60af4827-3adf-4f53-b285-1257f7fc8d5b,USER_06862,4/16/2024 6:14,Gaming Credits,Battle Pass,Call of Duty Mobile,5042.45,24.73,63.26,257,Bank Transfer,Successful,MERCH_0861,Android,Urban
3255,829629a3-177c-45f1-8ca0-465627df06ab,USER_04796,4/16/2024 6:42,Food Delivery,Butter Chicken,Uber Eats,4372.55,23.59,85.49,341,Unified Payments Interface,Successful,MERCH_0553,Android,Urban
3256,3a3ff0d4-e2bc-41b7-a59e-f3a1bb4f0960,USER_01186,4/16/2024 8:02,Food Delivery,Butter Chicken,Domino's,1915.91,3.42,57.12,857,Bank Transfer,Successful,MERCH_0039,iOS,Rural
3257,7c031681-55b6-4cc2-91ea-24413d28cce1,USER_09377,4/16/2024 9:09,Food Delivery,Vegetable Biryani,Swiggy,7260.44,18.52,66.92,839,Unified Payments Interface,Failed,MERCH_0405,iOS,Suburban
3258,32edac75-ba3f-4bab-a612-295d1ce24554,USER_06591,4/16/2024 10:16,Gaming Credits,500 Gems Pack,Roblox,8806.5,19.52,15.5,516,Debit Card,Successful,MERCH_0218,Android,Urban
3259,de47c85d-1d7a-49ab-b95c-70f54a64eded,USER_07771,4/16/2024 11:51,Rent Payment,Deluxe Room,Airbnb,4833.85,21.62,44.15,545,Credit Card,Successful,MERCH_0262,Web,Urban
3260,12929cf3-558c-42d1-be09-14a3618ad847,USER_05922,4/16/2024 12:40,Insurance Premium,Home Insurance,SBI Life,7105.43,2.44,99.54,428,Debit Card,Successful,MERCH_0667,Android,Rural
3261,326f38f2-c0a9-4caf-b742-8bc79232f396,USER_00450,4/16/2024 12:50,Rent Payment,2BHK Flat Deposit,Nestaway,5864.2,31.04,79.78,294,Debit Card,Successful,MERCH_0812,iOS,Urban
3262,43416c60-2103-4f61-896f-9873d399abb9,USER_02081,4/16/2024 16:07,Grocery Shopping,Dairy Milk Chocolate,Flipkart Supermart,2830.4,14.75,29.51,383,Bank Transfer,Successful,MERCH_0382,Android,Urban
3263,43e277f1-6088-4f1a-9074-4521703b2823,USER_04670,4/16/2024 17:13,Bus Ticket,Sleeper Class,AbhiBus,2454.9,13.17,27.51,246,Unified Payments Interface,Successful,MERCH_0470,Android,Urban
3264,5075f795-971d-4df4-bf25-b5ec99c056d0,USER_02239,4/16/2024 18:51,Food Delivery,Masala Dosa,Uber Eats,5440.28,25.53,1.41,527,Wallet Balance,Successful,MERCH_0613,Android,Urban
3265,eb4443ed-2594-46cf-b6cc-76b3f92afb71,USER_01453,4/16/2024 18:53,Electricity Bill,Temporary Connection Bill,Reliance Energy,2815.38,29.12,66.33,184,Bank Transfer,Successful,MERCH_0861,iOS,Rural
3266,3d34363f-075c-48bb-b1d1-81e077e576d4,USER_08169,4/16/2024 20:06,Hotel Booking,Suite,Fab Hotels,4005.09,4.74,52.85,841,Debit Card,Successful,MERCH_0319,Android,Urban
3267,9d66e502-dc38-424a-bd5b-2fc30f352cd7,USER_04447,4/16/2024 21:15,Gas Bill,Domestic LPG Cylinder,Adani Gas,9176.24,22.36,58.33,321,Bank Transfer,Pending,MERCH_0209,iOS,Suburban
3268,d7dd842d-8e80-4285-9d66-f21c9d519886,USER_01086,4/16/2024 21:21,Grocery Shopping,Refined Sunflower Oil,Grofers,5677.42,46.93,52.16,97,Wallet Balance,Successful,MERCH_0475,iOS,Suburban
3269,d1ed97f2-c851-4f6c-a94c-f299cba84b22,USER_06221,4/16/2024 22:39,Online Shopping,Smart LED TV,Snapdeal,5065.74,23.64,36.63,983,Credit Card,Successful,MERCH_0986,iOS,Urban
3270,c9274ab8-6bdd-42ee-a9ba-c905df4ddcf5,USER_01577,4/16/2024 22:43,Rent Payment,Co-working Space,Housing.com,9862.83,16.27,49.53,888,Credit Card,Successful,MERCH_0337,Android,Urban
3271,e81e135b-710d-4af9-9eb1-0a8f05d266c7,USER_09789,4/17/2024 0:25,Flight Booking,Service Apartment,MakeMyTrip,3750.45,6.58,50.32,211,Unified Payments Interface,Successful,MERCH_0128,iOS,Urban
3272,521823ea-9780-4453-acfb-3b9527522d60,USER_06591,4/17/2024 11:59,Bus Ticket,Sleeper Class,MakeMyTrip Bus,1694.67,19.16,70.68,37,Debit Card,Successful,MERCH_0279,Android,Urban
3273,d068d788-6b15-407f-b53c-e98658c4f28d,USER_03025,4/17/2024 12:33,Education Fee,IELTS Training,BYJU'S,3337.42,6.54,61.02,941,Debit Card,Successful,MERCH_0097,Android,Suburban
3274,86616370-2040-42f8-b815-d4a12aebf90b,USER_06508,4/17/2024 13:08,Insurance Premium,Home Insurance,SBI Life,2543.67,48.41,61.38,573,Wallet Balance,Successful,MERCH_0471,Android,Urban
3275,ce8130a9-d091-4c70-af21-5f6fc6c9c7d0,USER_07057,4/17/2024 17:10,Streaming Service,Premium Plan,Hotstar,3216.55,42.71,58.91,775,Debit Card,Successful,MERCH_0198,Android,Urban
3276,1fa09cb9-384d-497b-8c5d-fbbc42f9595e,USER_06168,4/17/2024 19:14,Mobile Recharge,Family Plan 999,Jio,3830.61,14.18,71.59,319,Unified Payments Interface,Successful,MERCH_0404,Android,Suburban
3277,a710d2a3-99e1-46a8-80f8-c5ffdc7866bf,USER_04391,4/17/2024 21:04,Internet Bill,Fiber 100Mbps Plan,Hathway,8860.14,35.45,56.12,467,Wallet Balance,Successful,MERCH_0454,Android,Urban
3278,fcd455c9-00f2-427e-8b61-95a47611eaab,USER_08520,4/17/2024 22:00,Mobile Recharge,Data Pack 50GB,Airtel,5304.95,16.06,79.11,878,Wallet Balance,Successful,MERCH_0146,Android,Urban
3279,b168dfd4-c6a4-4ff4-9dee-084aaa7cc71c,USER_09741,4/18/2024 1:36,Gas Bill,Auto LPG,Gujarat Gas,4477.15,31.22,54.94,17,Bank Transfer,Successful,MERCH_0140,Web,Urban
3280,a9e4a49c-8e11-4bb1-af3d-45b1f4c5f00e,USER_01209,4/18/2024 2:43,Electricity Bill,Temporary Connection Bill,BSES,7260.11,27.49,71.47,727,Credit Card,Successful,MERCH_0830,Web,Suburban
3281,a06e8b79-b327-411b-ba0a-3a11b78ca460,USER_03730,4/18/2024 11:39,Flight Booking,Villa,MakeMyTrip,8525.22,13.72,28.79,98,Bank Transfer,Successful,MERCH_0689,iOS,Urban
3282,6af3b94f-d88b-4204-b501-dda273cfd112,USER_06498,4/18/2024 13:59,Electricity Bill,Industrial Bill,Tata Power,2325.65,48.4,59.76,3,Wallet Balance,Successful,MERCH_0402,iOS,Urban
3283,45d8c665-f1a8-4d09-ac04-d007231ab945,USER_09183,4/18/2024 15:24,Insurance Premium,Term Life Policy,LIC,4990.06,20.39,17.42,987,Wallet Balance,Successful,MERCH_0581,iOS,Urban
3284,4a7a8a9a-74f9-448f-ac29-f8b6c2c6d54b,USER_09498,4/18/2024 16:53,Loan Repayment,Car Loan Installment,ICICI Bank,6618.58,17.23,71.51,176,Credit Card,Successful,MERCH_0279,Android,Suburban
3285,08ac2a7f-8180-40aa-865c-25451119cdec,USER_06933,4/18/2024 19:50,Movie Ticket,3 Idiots,Carnival Cinemas,1155.43,11.71,74.94,76,Wallet Balance,Successful,MERCH_0847,Android,Urban
3286,5369c5dc-c733-46c2-be8d-50d806a4e0cd,USER_08033,4/18/2024 20:44,Hotel Booking,Deluxe Room,Treebo,4833.85,21.62,3.57,603,Bank Transfer,Successful,MERCH_0124,Android,Urban
3287,44a5e4bf-84ab-4164-946f-eb538aaacfdf,USER_07214,4/18/2024 21:08,Electricity Bill,Temporary Connection Bill,Tata Power,4524.66,22.34,1.01,778,Wallet Balance,Successful,MERCH_0787,iOS,Suburban
3288,37f32cdf-b69e-4b5f-bbb1-4f50b2cd238f,USER_03192,4/18/2024 23:00,Online Shopping,Fitness Tracker,Snapdeal,621.19,47.25,82.64,332,Debit Card,Successful,MERCH_0776,Android,Urban
3289,951de345-b9db-4d0a-9e4b-509e8a0d9201,USER_00042,4/19/2024 1:48,Internet Bill,4G Unlimited Plan,Hathway,2091.34,1.71,41.47,553,Debit Card,Successful,MERCH_0400,Android,Urban
3290,1d9874d8-a594-436d-acfa-d526011f2fb9,USER_03577,4/19/2024 2:00,Online Shopping,Laptop Backpack,Flipkart,3815.06,31.64,11.15,388,Bank Transfer,Successful,MERCH_0245,Web,Urban
3291,690802bb-d482-41d7-b186-7fa172378abe,USER_07299,4/19/2024 5:31,Mobile Recharge,Postpaid Plan 599,Jio,9232.47,26.91,22.15,267,Unified Payments Interface,Successful,MERCH_0998,iOS,Urban
3292,038ec457-77f3-4368-b9fd-9f8b550e2c71,USER_09704,4/19/2024 6:12,Food Delivery,Butter Chicken,Foodpanda,8970.38,3.62,26.6,431,Credit Card,Successful,MERCH_0374,Web,Urban
3293,40d94de7-f553-4739-9f41-b74fadf26965,USER_00164,4/19/2024 7:27,Food Delivery,Chilli Paneer,Uber Eats,9243.2,31.68,58.53,402,Credit Card,Successful,MERCH_0687,iOS,Urban
3294,227d8b1e-2e5a-4aa3-8e06-55d1b1ffaa82,USER_02055,4/19/2024 8:43,Online Shopping,Fitness Tracker,Nykaa,238.87,47.81,98.6,382,Debit Card,Successful,MERCH_0872,iOS,Urban
3295,c7a348eb-b7cb-4284-ab54-61be6aebf94f,USER_01977,4/19/2024 9:56,Loan Repayment,Education Loan EMI,Bajaj Finserv,6312.97,20.8,72.13,661,Debit Card,Successful,MERCH_0731,Android,Suburban
3296,520e82a8-9020-4a05-a80d-20cc6e53cd48,USER_01395,4/19/2024 10:44,Gift Card,Rs. 2000 Gift Voucher,Pantaloons,2010.24,26.49,77.59,367,Wallet Balance,Successful,MERCH_0711,Web,Urban
3297,7fe909d7-88f7-4c61-b747-5d60d89a4a5b,USER_00219,4/19/2024 14:44,Streaming Service,Basic Plan,Amazon Prime,7396.18,8.82,0.09,904,Credit Card,Successful,MERCH_0963,Android,Urban
3298,89a39a5c-6a44-4ec4-833a-44c1c35c6def,USER_00444,4/19/2024 15:05,Rent Payment,1BHK Apartment Rent,OYO Life,5935.99,4.88,93.43,618,Debit Card,Successful,MERCH_0730,iOS,Rural
3299,3a60d9b1-37a5-44bf-a2ec-c6f94a1249c6,USER_04604,4/19/2024 16:01,Internet Bill,Student Special Plan,Hathway,3645.05,32.49,47.82,604,Debit Card,Successful,MERCH_0891,iOS,Suburban
3300,37172540-174c-46c1-a03c-5e1aa9e4ca14,USER_06688,4/19/2024 20:58,Gaming Credits,Legendary Weapon,Free Fire,4256.78,6.65,31.53,286,Wallet Balance,Successful,MERCH_0376,Android,Urban
3301,a54cc32e-5bf7-4ed9-becd-0f1929e63a18,USER_01572,4/19/2024 23:07,Hotel Booking,Dormitory Bed,OYO Rooms,2929.35,36.74,52.69,850,Debit Card,Successful,MERCH_0698,Web,Suburban
3302,b650559e-224d-4237-b90c-d6a1062b3e5a,USER_05397,4/20/2024 1:32,Flight Booking,Bangalore to Kolkata,EaseMyTrip,6471.89,45.18,17.37,763,Unified Payments Interface,Successful,MERCH_0281,iOS,Suburban
3303,fafb91e3-417d-400d-8c85-16da64e522f4,USER_00870,4/20/2024 2:17,Gaming Credits,1000 Game Coins,PUBG Mobile,1765.97,38.87,13.27,389,Unified Payments Interface,Successful,MERCH_0953,Android,Urban
3304,0e417e85-a68d-40cc-8b82-53d0c3b114e9,USER_00523,4/20/2024 3:21,Gaming Credits,Legendary Weapon,Minecraft,6614.52,39.07,26.12,311,Wallet Balance,Successful,MERCH_0690,Android,Urban
3305,952bdde8-0f8f-4e9f-8319-e5ed6e0dd1c9,USER_05970,4/20/2024 3:47,Water Bill,Borewell Charges,Hyderabad Water Board,9526.49,2.55,44.7,970,Bank Transfer,Successful,MERCH_0200,Android,Urban
3306,888511a7-6be1-4e22-967a-69c2c97cbe34,USER_08150,4/20/2024 5:12,Loan Repayment,Car Loan Installment,Axis Bank,9753.26,36.69,71.33,875,Credit Card,Successful,MERCH_0140,Web,Rural
3307,bd5ee108-30ce-4817-b904-e249f0e898b7,USER_09449,4/20/2024 7:48,Hotel Booking,Service Apartment,Treebo,5624.18,26.91,33.34,537,Debit Card,Successful,MERCH_0770,Android,Urban
3308,93f1f3a4-2f39-4bd5-a632-d826db20a481,USER_00540,4/20/2024 8:06,Streaming Service,Basic Plan,Amazon Prime,5153.66,27.21,78.39,424,Credit Card,Successful,MERCH_0385,Android,Urban
3309,8aac393d-a073-490a-9ce6-ca6a536ddfee,USER_02627,4/20/2024 8:47,Rent Payment,Dormitory Bed,Airbnb,458.41,3.73,38.25,392,Debit Card,Successful,MERCH_0536,iOS,Suburban
3310,f8c53632-5ccb-4a8c-a48a-38ff20d1f05d,USER_06192,4/20/2024 14:21,Taxi Fare,Airport Transfer,Uber,9782.7,5.49,79.88,674,Debit Card,Failed,MERCH_0242,Android,Urban
3311,5aa196df-d98e-434e-a144-0683843d614c,USER_09817,4/20/2024 14:50,Rent Payment,PG Accommodation,Nestaway,7502.33,24.04,46.13,442,Bank Transfer,Successful,MERCH_0417,Android,Urban
3312,4d1fd4c1-1e50-4651-9c58-354fc75bd459,USER_03667,4/20/2024 19:03,Grocery Shopping,Mixed Fruit Jam,Nature's Basket,1422.34,33.98,8.66,580,Bank Transfer,Successful,MERCH_0553,iOS,Urban
3313,c918f0d8-78dc-42c0-bc18-21133c2028f0,USER_06077,4/21/2024 7:09,Online Shopping,Steel Toe Shoes,Amazon,9464.35,44.38,38.55,866,Wallet Balance,Successful,MERCH_0944,iOS,Urban
3314,de9765f6-ca4e-4077-a01c-0cb8560af578,USER_08504,4/21/2024 11:23,Internet Bill,4G Unlimited Plan,Airtel Broadband,5230.47,11.21,91.18,809,Debit Card,Successful,MERCH_0809,Android,Urban
3315,09925b6e-2128-490d-8c5a-d9730eb37b19,USER_02155,4/21/2024 14:16,Bus Ticket,Semi-Sleeper,MakeMyTrip Bus,459.48,27.38,77.14,20,Wallet Balance,Successful,MERCH_0476,Android,Urban
3316,18c96a71-b0c2-4383-b400-d862ddd59b59,USER_05377,4/21/2024 14:52,Flight Booking,Ahmedabad to Jaipur,Yatra,6528.47,4.9,45.14,455,Credit Card,Successful,MERCH_0610,Web,Urban
3317,62680a87-3330-4f3d-b0b0-06270c5b2515,USER_05701,4/21/2024 16:12,Online Shopping,Laptop Backpack,Nykaa,876.87,29.38,5.31,881,Debit Card,Successful,MERCH_0737,Android,Urban
3318,266cc2c4-00fd-43ba-b892-37f405ded289,USER_08938,4/21/2024 20:14,Bus Ticket,Non-AC Seater,Paytm Bus,8625.76,44.19,89.93,963,Wallet Balance,Successful,MERCH_0684,Android,Suburban
3319,14018770-7cf3-4048-b784-3fe3ed908fcb,USER_01754,4/21/2024 22:37,Gift Card,Rs. 500 E-Gift Card,Pantaloons,1346.37,2.93,38.38,169,Wallet Balance,Successful,MERCH_0458,Android,Suburban
3320,18d31cc1-f567-4be5-af43-bd7942aef260,USER_00850,4/21/2024 23:25,Grocery Shopping,Basmati Rice,Flipkart Supermart,4591.95,16.91,54.63,89,Credit Card,Successful,MERCH_0667,Android,Suburban
3321,69343cf1-d65f-45a2-8fda-8d68f42150d5,USER_00691,4/22/2024 0:20,Bus Ticket,Volvo Multi-Axle,AbhiBus,7664.65,41.8,26.02,128,Debit Card,Successful,MERCH_0599,Android,Urban
3322,a610a33d-a029-450c-a090-42995ec93330,USER_08669,4/22/2024 3:20,Bus Ticket,Sleeper Class,Goibibo,6421.02,29.44,11.65,509,Bank Transfer,Successful,MERCH_0387,Android,Urban
3323,c5b98481-0857-440f-91b9-f1f32ab5cf72,USER_08411,4/22/2024 4:15,Grocery Shopping,Basmati Rice,Nature's Basket,8530.97,34.75,72.36,403,Unified Payments Interface,Pending,MERCH_0817,Android,Urban
3324,8ef87de8-2b8e-4ace-9d4d-526fde3ada1d,USER_01330,4/22/2024 6:32,Water Bill,Residential Connection,Chennai Metro Water,3055.56,28.52,56.47,178,Credit Card,Successful,MERCH_0402,Android,Suburban
3325,d91d6c34-36ff-4aa2-a3f7-f716d6a63dc5,USER_09853,4/22/2024 7:47,Streaming Service,Standard Plan,Netflix,9518.56,30.73,44.61,782,Debit Card,Successful,MERCH_0289,Android,Suburban
3326,8d6c5fd2-83c9-459b-9319-33f4205d0523,USER_07007,4/22/2024 8:04,Education Feet,Digital Marketing Certification,Unacademy,2904.26,9.32,49.57,114,Credit Card,Successful,MERCH_0911,Web,Urban
3327,d7b258a5-d2f4-49f9-923b-914e62711788,USER_01327,4/22/2024 9:15,Gas Bill,Industrial Gas Supply,Indraprastha Gas,4022.7,21.37,92.66,7,Wallet Balance,Successful,MERCH_0296,iOS,Urban
3328,16abb020-c14f-495c-bd0c-723d4be13cde,USER_04560,4/22/2024 10:25,Internet Bill,Broadband 50Mbps Plan,Airtel Broadband,7907.63,15.02,39.12,223,Wallet Balance,Successful,MERCH_0167,Android,Urban
3329,318fdbbf-78d9-4482-8823-6210e16bcbcb,USER_08252,4/22/2024 10:41,Bus Ticket,Non-AC Seater,Paytm Bus,1698.98,38.75,85.97,831,Wallet Balance,Successful,MERCH_0910,Android,Suburban
3330,4820c349-ec38-4f0c-ad6d-084e30bfe319,USER_08974,4/22/2024 10:59,Taxi Fare,Airport Transfer,Ola,843.93,39.49,78.55,839,Credit Card,Successful,MERCH_0460,Android,Suburban
3331,268a2990-4804-4a3a-abfe-520acaa19352,USER_05525,4/22/2024 12:18,Online Shopping,Rs. 1000 Shopping Voucher,Flipkart,8530.8,23.21,47.84,719,Unified Payments Interface,Successful,MERCH_0138,iOS,Suburban
3332,aeecf764-3cee-4a31-a7e7-44916742a3e4,USER_04527,4/22/2024 14:41,Movie Ticket,Avengers: Endgame,Cinepolis,1214.04,36.44,66.77,542,Credit Card,Successful,MERCH_0768,Android,Urban
3333,65ed79f4-3982-425e-8f95-b0ab04233580,USER_08233,4/22/2024 14:51,Water Bill,Commercial Property,Bangalore Water Supply,4691.47,26.72,14.29,100,Debit Card,Successful,MERCH_0471,Android,Urban
3334,057562c8-71f2-4419-9d13-28f3d27f39c5,USER_07859,4/22/2024 16:33,Rent Payment,Co-working Space,Housing.com,2214.7,26.1,74,935,Credit Card,Successful,MERCH_0624,Android,Rural
3335,64571b6e-0c24-4b2b-ac76-957bc28ad9c4,USER_02204,4/22/2024 19:54,Gift Card,Rs. 5000 Luxury Card,Pantaloons,9599.75,29.86,47.75,296,Bank Transfer,Successful,MERCH_0828,Web,Urban
3336,132c6632-2bf1-448b-8f1b-2e0fe4e69bd9,USER_02479,4/22/2024 19:57,Water Bill,Industrial Use,Mumbai Water,4717.66,16.85,70.04,27,Credit Card,Successful,MERCH_0625,Android,Urban
3337,8f596fcb-1eaf-40cb-818c-cc7f4b81a99f,USER_01446,4/22/2024 20:30,Gaming Credits,1000 Game Coins,Free Fire,1310.92,17.06,49.21,948,Debit Card,Successful,MERCH_0153,iOS,Rural
3338,4df9a9ab-cde7-48db-a700-efe825819ee8,USER_04175,4/22/2024 21:26,Internet Bill,Broadband 50Mbps Plan,ACT Fibernet,6156.54,0.68,14.74,290,Bank Transfer,Successful,MERCH_0159,Android,Urban
3339,addf9552-7b20-4b7a-9067-d72eb9d0577e,USER_05181,4/22/2024 21:43,Streaming Service,Student Offer,SonyLIV,9282.12,16.19,4.25,427,Bank Transfer,Successful,MERCH_0201,Android,Suburban
3340,e96cd47d-2057-4fcf-ae72-86cc1baea2e4,USER_06154,4/22/2024 23:01,Food Delivery,Vegetable Biryani,Uber Eats,9051.09,8.76,45.75,47,Wallet Balance,Successful,MERCH_0492,Android,Urban
3341,91a40aaf-ed1a-4321-9ab2-a6bf1eb42d11,USER_06901,4/23/2024 1:45,Grocery Shopping,Mixed Fruit Jam,Amazon Pantry,2120.43,37.27,45.65,984,Bank Transfer,Successful,MERCH_0130,Android,Rural
3342,85433121-35d1-4f74-9322-ce823f1a585c,USER_03898,4/23/2024 3:17,Mobile Recharge,Annual Plan 2999,BSNL,8771.7,2.3,34.31,246,Wallet Balance,Successful,MERCH_0081,Android,Urban
3343,04ce6b44-452d-4770-bfeb-775e87a6a665,USER_09348,4/23/2024 5:42,Rent Payment,1BHK Apartment Rent,Airbnb,6051.21,12.58,93.1,394,Unified Payments Interface,Successful,MERCH_0601,Android,Suburban
3344,a3a9997a-15ca-48da-917a-be8bc9f1f2a4,USER_06231,4/23/2024 8:09,Streaming Service,Standard Plan,Hotstar,3238.18,23.78,82.68,100,Debit Card,Successful,MERCH_0713,Android,Urban
3345,72d9d805-1d51-47d5-9d07-3241e25de0b3,USER_03303,4/23/2024 9:49,Internet Bill,Student Special Plan,BSNL Broadband,7638.1,34.66,50.44,921,Bank Transfer,Successful,MERCH_0559,Android,Urban
3346,1bb1c911-2d11-4564-83ec-ab3cf3b52a69,USER_04732,4/23/2024 10:20,Gas Bill,Commercial Gas Connection,Mahanagar Gas,6605.28,44.03,58.4,669,Wallet Balance,Successful,MERCH_0548,iOS,Suburban
3347,a46a6f41-f2dc-47af-b666-b32a4fd2685b,USER_08272,4/23/2024 14:11,Food Delivery,Masala Dosa,Swiggy,7701.98,32.77,41.6,224,Unified Payments Interface,Successful,MERCH_0491,Android,Urban
3348,ed3a8daf-862b-4ba2-9137-231a858a4213,USER_03412,4/23/2024 15:27,Streaming Service,Family Subscription,Amazon Prime,9028.96,16.85,78.96,601,Credit Card,Successful,MERCH_0012,iOS,Urban
